subject_id,is_expert,batch_idx,z_style_dim0,z_style_dim1,z_style_dim2,z_style_dim3,z_skill_dim0,z_skill_dim1,z_skill_dim2,z_skill_dim3,z_skill_dim4,z_skill_dim5,z_skill_dim6,z_skill_dim7,z_primitive_dim0,z_primitive_dim1,z_primitive_dim2,z_primitive_dim3,z_primitive_dim4,z_primitive_dim5,z_primitive_dim6,z_primitive_dim7,z_primitive_dim8,z_primitive_dim9,z_primitive_dim10,z_primitive_dim11,z_primitive_dim12,z_primitive_dim13,z_primitive_dim14,z_primitive_dim15
s.tahara,0,4,-0.085069664,-2.0631514,2.5127273,0.45767882,1.047823,1.2436576,-2.0037506,-0.25634262,-1.4914382,-0.21002918,-0.11151003,-1.2507273,0.026448652,-0.2943187,0.513556,0.094982,0.18639457,-0.38348746,-0.5221128,0.42870015,0.042263582,0.32399124,-0.69534534,-0.001178056,0.2840497,-0.071462214,-0.4692225,0.4875471
s.tahara,0,4,-0.06273483,0.3996642,-2.3610928,-1.1725291,-0.1889579,0.06625262,0.26575547,-0.08852796,-1.3019766,-1.3691187,-2.1638427,-0.33213592,-0.18537956,-0.13858438,0.047115542,-0.19162299,0.79497147,-0.52112055,0.052663334,-0.15440851,0.092872724,0.17639516,0.21239085,-0.13451575,-0.7718419,0.19782604,-0.47481263,-0.3330074
s.tahara,0,4,-1.518853,0.39889136,-0.6999035,1.1940126,0.49238753,-0.1741677,0.5137323,1.3495151,-1.614591,-1.7270404,1.1694393,-0.3314555,0.015305504,-0.19674528,-0.31100613,0.2618581,-0.6152102,0.6225577,0.09628197,0.38486868,-0.43059054,-0.75658154,-0.215264,0.0776768,-0.5168748,-0.60858,-0.16381614,0.3704033
s.tahara,0,4,-0.5125801,0.11762185,0.57416886,0.0700521,0.9948922,-1.2739273,-0.29998723,-0.14227237,0.58609545,-0.08202134,-0.076926805,0.544008,0.08591249,-0.5173973,-0.03414029,0.06289821,-0.33078116,-0.09610473,-0.31597033,-0.9083675,0.35809916,-0.36436594,0.3604856,0.13884038,0.5061513,-0.07912798,-0.6686335,0.41260862
s.tahara,0,5,0.7225206,0.45289093,-2.0675156,0.56809753,0.89421827,-1.478091,0.77981424,-1.8174022,-0.13268384,1.4396415,-0.12540612,1.2010574,0.026642263,-0.7466214,0.70118076,-0.67197615,0.5305996,0.5032399,0.46495262,0.18870738,-0.20223969,-0.29784232,0.03370411,-0.24004734,0.45330933,0.24798208,0.2865879,0.9305694
s.tahara,0,5,0.28063866,-0.64642507,0.12309923,1.071905,0.06952028,-2.519694,1.2359871,0.6466712,-2.6281517,0.40948248,0.46694732,-0.46792564,-0.23086756,-0.34112114,0.09438089,0.042615056,-0.8301501,-0.45411462,0.5491323,0.13361165,0.122081205,-0.32745007,0.19774224,0.19119401,-0.20838629,0.13271716,-0.41068596,0.28050438
s.tahara,0,5,0.39442292,-1.1388913,-2.1630468,-0.09349676,0.56047124,-1.1936369,-0.31373376,-0.039920006,-0.49798137,1.8184466,-0.65657157,1.6207318,-0.13870281,-0.050706662,0.85795945,0.24905637,0.36145785,-0.9101445,0.032695122,-0.55069023,-0.45587105,-0.1080041,-0.09701052,-0.30601904,0.00472679,-0.044210993,-0.48020965,0.37887704
s.tahara,0,5,0.19248562,0.016940668,0.10692873,1.5696952,-1.0788655,-0.014815912,-0.16004318,0.584989,0.031655297,-0.582422,0.25481576,-1.1636069,0.51838106,0.037740268,0.37245172,-0.05709632,-0.17382364,-0.60125667,0.4966446,-0.40360618,0.35398066,0.30228359,-0.56679,0.16455394,-0.79103065,0.05561232,-0.08634287,-0.5927605
s.tahara,0,5,0.25289422,1.2649579,-1.5673487,0.54739535,0.78128695,1.461709,1.1133215,-0.06619897,0.07766667,0.46638605,1.3716817,0.24982752,0.6496694,-0.29599077,0.05303304,-0.2805264,0.09272146,-0.051874973,-0.07296546,0.2515319,0.14708735,-0.18358442,0.27839893,0.29622322,-0.020255277,0.23418593,-0.11237633,0.7761988
s.tahara,0,5,-0.4085805,1.3774229,-0.9894507,0.35591692,-0.43885964,-1.3004994,0.20538825,-0.29240102,-0.5273284,-0.29394644,1.2127371,1.3333765,0.14458819,0.45866385,0.5130572,0.53559625,-0.020762395,0.29211432,-0.20305216,0.39648527,-0.04348519,0.10613875,-0.8094235,-0.28752336,0.029579004,0.44827968,0.09553252,0.22135048
s.tahara,0,5,-0.8436411,1.5957434,-0.8002637,-1.5481035,-1.0566977,-0.5629361,1.0401754,-0.018696487,0.13175881,1.4027454,0.059076548,-0.71662474,-0.011369683,-0.36298752,0.56078863,-0.0075276094,0.2598984,0.4448796,0.2832145,0.1820717,-0.27186152,-0.6066883,-0.16431227,0.8110873,0.22597441,0.21101993,0.46459383,0.40280747
s.tahara,0,5,-0.9552171,0.33248252,1.4874915,1.2922786,-1.1456552,-0.27914542,-1.7788532,0.051515583,0.20538938,-0.13333848,-0.12510972,0.15673439,0.43289757,-0.25768393,0.59922326,0.41506788,0.17673425,-0.35379574,-0.25982985,-0.7431591,0.06612836,-0.09678828,0.33960947,-0.8336325,0.7052192,-0.07248453,-0.19676004,0.6503843
s.tahara,0,5,0.4576815,1.2139133,-0.616041,-0.6134489,2.0183885,-1.8099701,0.8988929,0.9250994,-0.7781676,0.51855445,0.78676295,-1.4209462,0.5109207,-0.520974,-0.47037214,-0.35218158,0.45154575,-0.16508391,0.008603325,-0.21527863,0.33150995,-0.1943051,0.21787088,0.036869437,-0.5064964,-0.64134425,0.15087125,-0.47393245
s.tahara,0,5,-0.60772663,-0.70040923,0.93356985,-1.1193211,-1.2653846,0.36894923,-0.38703722,-0.89507437,0.93717957,0.31091395,0.21867776,1.0139134,0.10955723,-0.3637992,-0.7948141,0.44769976,0.040668104,-0.27057582,0.21497117,-0.015187234,-0.49129087,-0.5077242,0.07580491,-0.024896905,0.006409146,0.27390057,-0.6358818,-0.171218
s.tahara,0,5,0.9942142,1.3754629,0.035487965,-1.223144,-1.724845,-0.594021,0.45063832,0.121783614,0.6023115,-0.7259009,0.6681523,2.3938317,-0.21750933,0.63967115,-0.31552368,-0.017476115,-0.23834139,-0.19154024,0.45961028,0.37058342,-0.0119884685,0.32290488,-1.0167124,0.019801788,-0.19406965,-0.107967556,-0.23806363,0.8718562
s.tahara,0,5,-0.79589677,1.6489902,-0.21773937,-0.2206271,0.027794018,0.7470605,-1.0181947,0.7133848,1.4200478,-0.7497974,-0.5176961,-1.4252992,0.034332223,-0.21072276,-0.10163656,-0.21975146,0.07670236,0.32070357,0.39398023,0.5728357,-0.2767251,-0.14809339,0.014013156,0.7420545,-0.47372568,-0.46749413,0.0404231,0.11307858
s.tahara,0,5,-0.5415013,-0.65149003,-0.4776689,-2.4344003,2.4490962,0.5300412,0.34013116,-0.6119248,0.5127751,-0.5491022,0.80372477,0.4495278,-0.34081936,0.1738362,-0.15192313,-0.07384258,0.6423806,-0.33803257,-0.0024088416,-0.1414265,-0.10682868,0.41332436,-0.5386766,0.046637256,0.13099127,0.15363364,0.06887959,0.12073714
s.tahara,0,5,-0.48376697,-1.0622947,0.8383667,-2.8237562,-1.219895,-0.41104048,-1.2961593,0.7167707,1.1182235,-0.00012620538,0.46584606,0.658431,0.58132875,0.6711781,-0.53527737,0.25274205,-0.8073552,0.27178872,0.30296043,-0.28299215,0.6332019,0.24174428,-0.16273668,0.38935083,0.5768703,-0.12918827,0.3857066,0.5204801
s.tahara,0,5,-0.9476317,0.036467347,0.06817538,-1.7565839,0.4005189,-1.2118859,1.4709096,1.9505521,-1.1166358,0.92023134,0.30599093,0.03921088,-0.20052561,0.7626263,-0.5188318,0.112766474,-0.7360113,0.15593888,-0.666542,0.52405614,0.167655,-0.5455316,-0.09931744,0.07541548,-0.013070221,-0.42500186,0.3644009,0.03938763
t.hasegawa,1,5,0.3150213,1.6417584,-0.008597828,0.9261529,-1.1445802,-1.765005,1.1738584,0.2682395,-0.99445313,0.5555447,-1.2767489,0.08399777,0.2032792,0.22133008,0.44027108,0.11365952,0.42241448,0.34801513,0.24277437,-0.4534322,-0.20893896,-0.5443415,-0.36527586,0.593333,-0.2074064,-0.055909153,-0.22012168,-1.105496
t.hasegawa,1,5,0.7956065,-0.03540039,0.17329633,-0.4831388,0.6750826,-0.23404935,1.7087247,0.13278657,-0.7519124,0.35079676,-0.89642835,1.1120437,0.5029073,-0.19564927,0.85685754,-0.043697625,-0.041352183,-0.28288916,0.049722306,0.2246257,-0.056152396,-0.084028386,-0.3825338,0.5580682,-0.42466536,0.04150621,0.30214489,0.2471155
t.hasegawa,1,5,-1.6023562,1.9389148,-0.5772368,-1.3869629,0.654326,-0.15033,-1.0937291,-2.0903544,1.5018964,-0.29500896,1.024633,0.49116206,-0.47305802,0.11115171,-0.14819385,-0.17916109,-0.07038081,-0.23258094,1.0047642,0.48083326,-0.482793,0.019240284,0.26844305,0.15431379,-0.093327165,-0.33199707,-0.071938604,0.5937184
t.hasegawa,1,5,-0.036920935,0.31950814,-0.03987573,1.4084281,1.4136047,0.39943036,0.6147304,0.31465995,-1.2701671,-0.44207877,1.8322587,-0.28381145,0.11452575,-0.5832039,0.01714015,0.254482,-0.5219725,-0.7119984,0.17806889,0.66877466,-0.3026827,0.3317256,-0.65098697,0.3860976,0.27500927,-0.9114139,0.41620752,-0.09289424
t.hasegawa,1,5,0.09158044,0.6738074,-0.046518557,-0.014751572,0.70427495,-0.463266,-0.120615155,-0.7681765,-0.602846,-0.40376222,-0.9348767,-1.9733142,0.25256228,-0.83885074,0.38388556,0.07773123,0.7929176,-0.5124261,0.18027745,-0.13325778,-0.42441636,0.59377915,-0.39810017,0.29287982,-0.18924515,0.1962496,0.05150739,0.00015357137
t.hasegawa,1,5,0.34289694,-0.045058332,-1.6853716,0.9370911,0.7389697,-1.1585197,-0.12651029,-0.21684197,-1.1846588,1.0364472,0.52122545,-0.35332492,0.2535776,0.98508954,0.024371363,0.4253738,0.08419886,-0.006207414,0.46555734,-0.395406,0.42421788,-0.2822113,-0.47385827,-0.6820451,-0.27986646,0.86425936,-0.42280984,0.33523047
t.hasegawa,1,5,2.4229627,-0.025365705,0.92281336,1.10172,0.58458316,0.5521377,-0.77868855,-0.22829753,-0.58020926,0.8855966,-1.5147601,0.37452194,-0.086099334,-0.18147337,-0.14254479,-0.36615804,0.07075487,0.41502303,0.39817348,0.11185489,-0.44730675,0.43877524,-0.016459286,0.7763354,-0.078803346,0.014788855,0.4352561,0.51818544
t.hasegawa,1,5,1.5526253,-1.444501,0.9905574,0.17673813,0.31790674,0.026737858,0.9847503,-0.23192498,-0.7850236,0.82199526,-2.0085506,-0.7835281,0.40216616,0.057755694,-0.48812252,0.14218505,-0.49562502,-0.14956631,-0.09159848,0.7017317,-0.124744035,-0.5933141,-0.2560261,0.22836089,0.8517814,-0.60536885,0.6663297,0.26068306
t.hasegawa,1,5,-0.93585914,-0.24088281,-0.44213924,0.34161538,0.6390695,0.7167969,0.84814626,0.033459827,-0.72910124,1.8492818,2.3187172,0.9475006,0.5004599,-0.22820078,0.14749037,-0.16740464,0.06382628,-0.9714013,0.27534604,-0.1622183,-0.18004659,-0.089412734,-0.1817006,0.0049318075,0.7423583,0.08871573,0.042642128,0.4395362
t.hasegawa,1,5,-0.10274169,-0.81148386,-0.29070738,-1.2649212,0.5011493,-1.0793488,-1.8534424,-0.882898,0.8127609,1.0693717,-1.0509987,0.3037426,0.3357696,0.35069835,0.05932887,0.27122754,0.8665958,0.06053497,0.4552356,0.21643426,-0.7716865,0.18314832,0.44393295,-0.50567245,-0.3464545,0.91360015,0.7026444,-0.082283765
t.hasegawa,1,5,-0.0015825182,1.0363972,-0.59249324,-0.31115395,-0.82713044,-0.013604987,-0.13009429,-1.538226,-1.2054323,0.27233943,0.43782392,1.9978445,0.05448742,-0.18465707,0.09360129,0.23784874,0.08683625,-0.30176097,-0.055442035,-0.040635705,-0.33215523,0.020360207,0.3540637,0.05362415,-0.1569824,-0.45645922,0.17335005,0.31899178
t.hasegawa,1,5,-2.204927,-0.28889698,-0.30731717,1.0903517,-0.33006066,1.7427033,-0.12523423,-1.7124722,0.95977795,0.44890943,-0.45385805,1.0517844,0.007804729,-0.42917025,0.13250484,-0.13438813,0.41957334,0.59336495,-0.238894,0.49707597,0.124566704,0.30094847,-0.31346798,-0.46433637,-0.06430064,-0.26610598,-0.5061809,0.68912894
t.hasegawa,1,5,0.34421006,1.709017,-0.5404482,0.5183921,-1.0311753,0.993726,-0.32583347,-0.2558642,-0.5629757,-1.1026614,1.5885206,-0.9376729,0.77713734,-0.76682484,0.9805884,-0.12229362,0.1791971,-0.27071336,0.19380908,0.5676168,-0.6572224,0.8306919,-0.34381056,-0.6482742,0.023634074,-0.042163808,0.18063036,-0.018497512
t.hasegawa,1,5,-0.6915155,0.7057029,1.061163,-1.4293854,-0.98506,0.49715495,-0.26526353,-0.29473796,-0.0829297,-0.95876974,0.049754582,0.75496984,0.57390815,0.7606979,0.024818659,0.0033627592,0.033339843,-0.74677086,-0.29256418,-0.09236255,0.8663128,-0.5047818,-0.09768314,-0.5685039,-0.17594513,-0.34865424,0.54339325,-0.07454494
t.hasegawa,1,5,0.14387453,-0.6019516,-0.038225196,-0.2429049,-1.9363332,-0.10172397,-0.47476202,-0.43951118,1.5185986,-0.9420048,0.6650557,0.33301088,0.0036609396,-0.25036842,0.45036936,0.23331982,0.38006645,0.25557423,-0.13230231,0.57180977,0.10879046,-0.2595758,0.08184786,0.3010984,0.22168994,-0.43483192,-0.39655006,0.85113823
t.hasegawa,1,5,-0.13678928,0.27196378,-0.7532567,0.8377496,-0.088449046,0.9592949,0.13847867,-0.57597893,-0.7505803,0.3459798,-1.6673423,0.4908151,0.4431283,0.1942834,0.22681993,-0.3971856,0.2699815,0.4186229,0.039235547,0.44471428,0.42803812,0.2237073,-0.9664649,0.7080849,0.41183752,-0.114785664,0.8465167,0.1163934
t.hasegawa,1,5,0.48801985,0.37393057,-0.04402628,-1.7929156,0.2933951,-0.17621423,-0.78342354,-0.67918897,0.39124733,-0.1654867,1.4937602,1.4246156,-0.06612148,0.62894225,0.3049621,0.03028202,0.3724685,0.20293893,0.36249167,0.6421174,-1.0171009,-0.2623832,0.2214773,-0.1764798,-0.49493513,-0.29533872,0.1186073,0.047357187
t.hasegawa,1,6,0.2560866,-0.4482501,0.9646224,-1.0070195,1.6638827,0.63429916,-0.825125,0.17092773,-0.27347538,0.7629295,0.48955643,0.37609622,0.07589196,0.44988903,-0.0744369,0.76757705,-0.71489704,-0.1430769,-0.306428,0.35548156,-0.12561795,-0.28304914,-0.34150618,-0.370104,-0.027736496,-0.01501327,-0.014249671,-0.15663664
t.hasegawa,1,6,-0.6545237,-1.2663219,-1.5989171,-0.94899625,-0.07806039,-0.6789186,0.09241905,0.7487346,0.8394984,-1.0861995,-0.5387702,-0.55930233,0.5898452,-0.16702509,0.5228852,-0.31443906,0.1195651,-0.38558918,0.18821612,0.44343546,0.20195328,0.06505851,-0.29649878,0.2609648,-0.55774146,0.08503532,0.64817,0.21969081
t.hasegawa,1,6,0.060494263,0.142382,-0.3502484,2.2529242,-1.7806123,-0.06368933,-0.9979754,0.13617478,1.6039194,2.2679458,-0.43614984,0.9277685,0.37852475,-0.017918687,0.22239628,0.26733539,-0.2922618,-0.5711056,0.6730696,0.7377045,0.13716993,0.25870237,0.27112815,0.3522692,0.3492918,-0.22598436,0.64258105,0.01536575
t.hasegawa,1,6,-1.5236707,-0.5385681,-0.45873925,-0.25422546,0.6517652,-0.64457196,-0.33116058,-1.1362295,1.0504844,-0.91699463,-1.4666708,-2.0548978,0.096005365,-0.10508645,-0.58823645,-0.012284839,0.05350856,-0.56105137,-0.09672024,0.36152184,-0.3229047,-0.19010358,-0.043788888,-0.18987216,0.54303455,0.11230554,0.045010373,0.41849756
t.hasegawa,1,6,0.9045041,1.3786829,0.12487873,-0.46494144,-0.4012077,0.658141,-0.018539395,0.13737223,1.1125414,2.022604,1.9589384,1.578684,-0.31938308,0.5067709,-0.1247915,0.16446625,-0.08139743,0.05565679,0.46547824,-0.13402587,0.50380355,-0.18231721,0.31065834,-0.0700092,-0.35187134,0.27883017,0.006854333,-0.10108662
t.hasegawa,1,6,-1.0822444,2.1810644,2.6939695,0.5184174,0.41977942,-0.22929654,-1.0854846,-1.232432,-1.4635911,0.35570014,0.042299643,1.2018255,0.36709026,0.6032084,0.10059985,0.16215742,0.03844993,0.38048822,-0.6642191,0.49286106,0.5893982,0.57571346,-0.5206363,-0.6113421,-0.18907474,-0.10727377,0.636335,-0.0068520755
t.hasegawa,1,6,0.3960451,0.6209944,0.1774964,-1.349929,-2.3517852,0.6442163,0.2627996,0.48964554,-0.49110928,1.4767507,-0.12421863,-0.11729189,-0.5581173,-0.03576286,0.64402086,-0.12429912,0.20415467,-0.50732,0.34911424,0.16428566,0.36357313,0.55751556,-0.37247396,-0.12344916,0.1285938,-0.2785231,-0.62167615,0.2867323
t.hasegawa,1,6,1.2281479,-1.391045,-2.744632,-0.94447744,-2.1423318,-0.77090347,0.85552955,1.2296461,-2.3216875,0.69607824,2.1871371,0.19235122,-0.06912684,-0.7467693,-0.17034267,0.8537047,-0.43891758,-0.47419906,0.5745751,0.07106283,0.59279895,0.20214844,-0.50163966,-0.37130165,-0.35487646,-0.040744558,-0.2981582,0.6028361
t.hasegawa,1,6,-0.47371596,1.8064911,-0.2801646,-0.49750692,0.44205502,2.451888,-1.0541166,-0.0061631203,0.02481544,-0.6034677,0.047479063,0.6702113,-0.290327,0.14204788,0.44146726,-0.26473203,-0.55106014,-0.6180934,-0.37133357,0.8258904,0.2145931,-0.060385704,-0.21416746,-0.36419734,-0.23413062,0.06659565,0.03338769,0.5750736
t.hasegawa,1,6,-0.19707656,-0.80453837,-0.27703303,1.2898711,-0.1303871,1.5837845,-0.580081,-0.37659907,-0.9827665,0.021088865,1.405503,-0.04465191,0.505689,0.42013532,-0.6963084,-0.4254842,-0.4771059,-0.16582124,-0.52231216,-0.42106375,-0.3233593,-0.39768165,-0.39662048,-0.30501008,0.28889677,0.007965167,-0.0018731728,0.46446025
t.hasegawa,1,6,-0.12527475,0.44996065,-0.5609581,-0.80013686,1.8871582,-0.34240586,0.13138928,0.5044943,0.13197857,0.80272746,-0.22232592,1.2305031,0.32735404,0.19942988,-0.36848408,-0.81464124,0.80955285,0.08356674,0.47331548,-0.7547667,-0.2339428,-0.18208468,-0.37675235,0.13844335,-0.7679096,0.56119245,0.5261792,0.089415
t.hasegawa,1,6,-0.87513596,0.6566106,-1.7737042,0.42665792,2.4805036,-0.6493928,-0.1370061,-0.8809413,-0.04513636,-0.32403028,-1.3991703,-1.3175038,0.315571,-0.38994718,-0.15205638,-0.5330918,0.41413265,-0.4468245,-0.30896512,0.5878898,-0.58553714,-0.22510196,-0.37613407,-0.090988204,-0.3939732,-0.31817454,-0.2158168,0.8299236
t.hasegawa,1,6,0.81007224,0.32363683,1.9783624,-1.1593466,1.8181946,1.6882313,0.41807982,0.10413725,0.33000684,0.44617206,0.5043351,-0.9016058,0.23935619,0.58641505,0.5557682,0.31615824,-0.4461014,0.022468403,-0.4186863,-0.04816781,-0.6402409,-0.08761826,0.14164436,0.3911833,0.49380913,0.5434498,0.33315212,0.3115992
t.hasegawa,1,6,-2.7984607,1.4731154,1.7468618,-0.3833157,-0.021934137,0.6883476,1.4341677,0.46732295,-0.8057054,-0.21625213,0.14176728,0.15382126,-0.10095978,-0.041193206,0.04874114,-0.378847,0.23582143,-0.15223859,-0.017725555,-0.07378876,0.024806097,-0.48787022,-0.15945454,0.95481735,-0.045943946,-0.6196359,0.34963024,0.11779127
t.hasegawa,1,6,-0.4085884,-1.296318,-1.1953939,-0.39044067,-1.7645544,0.8039978,0.023118753,-0.37690282,-0.86821854,-0.04156612,-0.34494966,-0.7860778,-0.096380405,-0.021618478,1.3161206,0.13281539,0.100654244,0.014145628,0.39059782,0.9357698,-0.95459485,-0.0012520151,-0.22324689,0.3144647,-0.39592052,0.01703362,-0.072877616,0.18673933
t.hasegawa,1,6,-1.050453,0.23903227,-1.293175,1.0860969,-0.047796384,2.0253434,0.3826452,-0.19900477,0.7651505,0.8574652,0.025843695,-0.94052386,0.47300103,-0.44916582,0.082426324,-0.22098619,0.898868,0.1313034,0.17975597,0.12158691,0.12729757,0.3698217,0.693872,0.30195093,0.04719282,-0.099146016,-0.386134,0.39420488
t.hasegawa,1,6,0.48919287,-0.6231487,0.8816143,0.8800871,-1.4958304,0.9758128,-0.025857303,0.5195262,1.0148138,1.092324,-2.028714,-1.1854404,0.25970295,-0.61535555,-0.009183288,0.5459942,0.29847363,-0.04300897,0.14532508,1.0462283,-0.07566022,-0.475161,-0.18015502,0.75502586,0.3029758,-0.45399213,0.04680299,-0.109803036
t.hasegawa,1,6,-1.3611761,1.228899,0.9980604,-0.90785956,2.267086,2.2010682,-0.8885196,2.263016,1.2168889,1.268035,0.791843,-1.6018878,0.283276,-1.0338682,-0.39168483,0.09558383,-0.22474125,-0.50245005,0.31718972,0.5025664,-0.4934429,-0.11460046,-0.053064957,0.93510807,0.44320425,-0.20072839,0.17879534,0.5572232
